0,375.2724288,
2.30E-06,380.3104686,
4.79E-06,385.3443926,
6.34E-06,390.3190718,
1.58E-05,395.2822726,
2.44E-05,400.2629813,
1.73E-05,405.266861,
1.91E-05,410.3527423,
2.81E-05,415.4474357,
3.64E-05,420.5648206,
3.17E-05,425.585613,
3.54E-05,430.6594956,
3.88E-05,435.6778637,
4.89E-05,440.752747,
4.47E-05,445.8398177,
4.70E-05,450.885411,
5.74E-05,455.9643989,
5.48E-05,461.0959976,
7.13E-05,466.2093957,
7.65E-05,471.3248386,
8.25E-05,476.5312292,
8.89E-05,481.6623277,
9.41E-05,486.7135956,
0.00010275,491.8121809,
0.000111345,496.8283088,
0.000116214,501.9126778,
0.000130418,507.0984997,
0.00013217,512.2584175,
0.000143145,517.4472839,
0.0001524,522.6065485,
0.000165021,527.683433,
0.000175188,532.7438712,
0.000194817,537.8067658,
0.000202229,542.9482559,
0.00021783,548.0032889,
0.00022388,553.1078479,
0.000244579,558.2724531,
0.000245368,563.4750543,
0.000260531,568.5889426,
0.000277574,573.7872008,
0.000292315,578.8998663,
0.000313732,583.9609353,
0.00033231,588.9980517,
0.000345181,594.0816125,
0.000366587,599.1463061,
0.000377638,604.2754066,
0.000405197,609.4471712,
0.000421849,614.5528411,
0.000448747,619.6234753,
0.000470472,624.6320215,
0.000498391,629.6557895,
0.000520014,634.6612137,
0.000546399,639.6817799,
0.000574868,644.7110062,
0.000598164,649.7990163,
0.000635388,654.8885983,
0.000663477,659.8648602,
0.000707068,664.8904293,
0.000728498,669.8179343,
0.000761606,674.7708593,
0.000790926,679.6528788,
0.000828398,684.6244763,
0.000867032,689.5488601,
0.000904492,694.4506078,
0.000947233,699.4301471,
0.000999722,704.3110477,
0.001035029,709.1965999,
0.001083463,713.9917446,
0.001126878,718.7967826,
0.001183593,723.562682,
0.001237554,728.363654,
0.001285373,733.0788774,
0.001346485,737.7935962,
0.001408168,742.4937485,
0.001464036,747.175673,
0.001527276,751.8310679,
0.001597255,756.4396456,
0.001670161,760.9311713,
0.001741897,765.3361909,
0.001814975,769.8538287,
0.001901215,774.3194402,
0.001975402,778.6762882,
0.002053002,783.1440101,
0.002153516,787.5138413,
0.00225427,791.7993741,
0.00235342,796.1048343,
0.002461985,800.2356871,
0.002579873,804.2834926,
0.002694403,808.3930206,
0.002824748,812.4050137,
0.002944265,816.2911846,
0.003087674,820.1287982,
0.00323574,823.9396066,
0.003389647,827.6641365,
0.003550141,831.2792741,
0.003737825,834.7684458,
0.003906882,838.1212808,
0.004113153,841.4529532,
0.004312533,844.7546653,
0.00453004,848.0042452,
0.00473889,851.1141815,
0.004980122,854.1575109,
0.005229251,857.104758,
0.005477588,859.9910194,
0.005743389,862.7582179,
0.006018443,865.4847171,
0.006305025,868.2147718,
0.006592779,870.8504534,
0.006882655,873.4644455,
0.007182533,876.0131967,
0.007494834,878.5310907,
0.007810839,881.0260218,
0.008129515,883.4633127,
0.008457842,885.8190988,
0.008790206,888.0998455,
0.009129739,890.3996089,
0.009471656,892.7191649,
0.009820951,894.9904154,
0.010151548,897.2179728,
0.010499642,899.485583,
0.010852041,901.7005353,
0.011212896,903.8033477,
0.011569007,905.8751658,
0.011937063,907.9556023,
0.012301968,909.9825811,
0.012679082,912.1486482,
0.013044136,914.2367717,
0.013410099,916.2304723,
0.013783154,918.2477429,
0.014157977,920.2820306,
0.014529325,922.3108398,
0.014904371,924.3037198,
0.015283275,926.2675573,
0.015662129,928.1066514,
0.01604529,930.0310333,
0.016428379,932.0042593,
0.016818863,933.9285887,
0.017195336,935.8409759,
0.017579251,937.7790671,
0.017965121,939.6480138,
0.018359825,941.452452,
0.018753296,943.256628,
0.019143821,945.0050851,
0.019536636,946.865152,
0.019925155,948.7492585,
0.020316477,950.5065781,
0.020713357,952.2425884,
0.021104554,954.0262059,
0.021496783,955.8737098,
0.021889757,957.6339896,
0.022282986,959.3706169,
0.022680441,961.0736934,
0.023082632,962.7810582,
0.023479315,964.5424301,
0.023879177,966.2193911,
0.024276746,967.9560212,
0.024674987,969.7053038,
0.025075071,971.4462696,
0.025471617,973.1135306,
0.025866039,974.805195,
0.026267232,976.4168463,
0.026675073,977.9733103,
0.027080708,979.6563631,
0.027488496,981.3250356,
0.02790135,982.9183508,
0.028299038,984.5680873,
0.028696113,986.211328,
0.029104836,987.8342148,
0.029511339,989.4807503,
0.029921766,991.0434893,
0.030332797,992.5226989,
0.030747896,994.0567062,
0.031160416,995.7576979,
0.031557272,997.3347385,
0.031972374,998.8446734,
0.032387174,1000.470422,
0.032799532,1002.040038,
0.033202374,1003.571536,
0.033615347,1005.083112,
0.034014261,1006.510015,
0.034446846,1007.99028,
0.0348583,1009.577039,
0.035277084,1011.092668,
0.035689109,1012.629279,
0.036100869,1014.231165,
0.036518321,1015.693095,
0.036946757,1017.150465,
0.037357168,1018.616554,
0.037775051,1020.019014,
0.038198567,1021.485717,
0.038614005,1023.012454,
0.039036871,1024.50387,
0.039448036,1025.981185,
0.039863154,1027.444236,
0.040283257,1028.898632,
0.040702619,1030.393832,
0.041120842,1031.824626,
0.041538999,1033.210071,
0.041966243,1034.571509,
0.042402769,1036.035767,
0.042813328,1037.431846,
0.043243863,1038.842124,
0.043661839,1040.202438,
0.044092737,1041.57996,
0.044508623,1043.030575,
0.044937719,1044.496028,
0.04536952,1045.786075,
0.045788346,1046.951679,
0.046218467,1048.432756,
0.046643622,1049.846244,
0.04706639,1051.086044,
0.047498344,1052.44145,
0.047925687,1053.889449,
0.048361237,1055.302292,
0.048791366,1056.709017,
0.049214949,1057.97443,
0.04964125,1059.189881,
0.050072846,1060.442863,
0.050523615,1061.900985,
0.050944821,1063.152026,
0.051378835,1064.468188,
0.051812499,1065.822123,
0.052250255,1067.157381,
0.052670547,1068.410598,
0.053109674,1069.784094,
0.053548417,1070.960527,
0.053994195,1072.117166,
0.054420569,1073.469553,
0.054854216,1074.74803,
0.055288542,1076.068578,
0.05570824,1077.433334,
0.056136959,1078.714281,
0.056569776,1080.059785,
0.056988532,1081.189711,
0.05743671,1082.253576,
0.05787349,1083.45255,
0.058315906,1084.752125,
0.058743456,1086.049514,
0.059171891,1087.297192,
0.059611225,1088.499281,
0.060039161,1089.689569,
0.060478559,1090.988008,
0.060913861,1092.205073,
0.061354542,1093.357623,
0.061804737,1094.4712,
0.062247264,1095.631491,
0.062693197,1096.788485,
0.063129549,1098.023134,
0.063570504,1099.284409,
0.064018902,1100.522991,
0.06446831,1101.743319,
0.064893998,1102.91499,
0.06534449,1104.076475,
0.065790101,1105.188211,
0.066235256,1106.294636,
0.066681664,1107.525292,
0.067129518,1108.700935,
0.067569495,1110.005191,
0.068012413,1111.14535,
0.068461491,1112.202197,
0.068916032,1113.362225,
0.06937621,1114.559821,
0.069817449,1115.643871,
0.070274935,1116.648575,
0.070733784,1117.859641,
0.07117934,1119.022621,
0.071632091,1120.162826,
0.072079009,1121.352877,
0.072532052,1122.483325,
0.072980432,1123.630566,
0.073430816,1124.697427,
0.073880256,1125.718493,
0.074354371,1126.813426,
0.074797848,1127.936982,
0.075241225,1129.037733,
0.075695906,1130.195689,
0.076138542,1131.26808,
0.076588111,1132.349516,
0.077039604,1133.524986,
0.077492665,1134.474477,
0.077930602,1135.526524,
0.078398562,1136.685795,
0.078849393,1137.713073,
0.079289966,1138.65829,
0.079742729,1139.750754,
0.080196117,1140.822282,
0.08063667,1141.922961,
0.081083699,1143.001479,
0.081535997,1144.056701,
0.081992367,1145.062462,
0.082442229,1145.957829,
0.082906656,1146.973374,
0.083358719,1148.067437,
0.083814179,1149.094338,
0.08427128,1150.121604,
0.084725586,1151.194814,
0.085170629,1152.181485,
0.085641714,1153.224775,
0.086102745,1154.260655,
0.086557492,1155.249415,
0.087024122,1156.254952,
0.087476202,1157.367921,
0.087938326,1158.359058,
0.088398533,1159.384992,
0.088849779,1160.370121,
0.089321793,1161.39569,
0.089784814,1162.432962,
0.090256422,1163.405163,
0.090726762,1164.272381,
0.091201673,1165.24858,
0.091667515,1166.37305,
0.092129901,1167.391798,
0.092594397,1168.288192,
0.093060186,1169.265288,
0.093533149,1170.22519,
0.094003862,1171.2348,
0.09447347,1172.237111,
0.094941926,1173.244382,
0.095410295,1174.2188,
0.095884845,1175.191065,
0.096353826,1176.130674,
0.096832768,1177.033181,
0.09729572,1178.002774,
0.097769402,1178.970115,
0.098237156,1179.998181,
0.09871035,1180.976914,
0.099179109,1181.870727,
0.099654356,1182.678074,
0.100132065,1183.725971,
0.100599226,1184.85717,
0.101067228,1185.719816,
0.101539704,1186.543442,
0.102017984,1187.449805,
0.102490317,1188.426969,
0.102962179,1189.468038,
0.103434144,1190.426248,
0.103907249,1191.26818,
0.104383029,1192.063255,
0.104859869,1192.992625,
0.105329415,1193.879401,
0.105802271,1194.78823,
0.106272992,1195.724444,
0.106751444,1196.705503,
0.107218171,1197.62649,
0.107686549,1198.530915,
0.108159089,1199.235993,
0.108639018,1200.070008,
0.109119251,1200.999076,
0.109594913,1201.886601,
0.110065166,1202.718406,
0.110536614,1203.649405,
0.111008832,1204.556998,
0.111480961,1205.429977,
0.111965467,1206.296759,
0.112441774,1207.133882,
0.112922276,1207.98809,
0.113402604,1208.827745,
0.113876061,1209.763017,
0.114359412,1210.630204,
0.114832573,1211.525037,
0.11531809,1212.407738,
0.115790974,1213.257196,
0.116272376,1214.159653,
0.116750988,1215.030113,
0.11723634,1215.713301,
0.117721951,1216.501341,
0.118210528,1217.386356,
0.118690938,1218.245028,
0.119181261,1219.016106,
0.119655785,1219.89436,
0.120136094,1220.832627,
0.120618949,1221.743467,
0.121104865,1222.489596,
0.121593903,1223.288682,
0.122085891,1223.950008,
0.122575275,1224.766541,
0.123061277,1225.709814,
0.123531138,1226.633319,
0.12401733,1227.403495,
0.124511939,1228.231521,
0.124995546,1229.09126,
0.125489828,1229.878037,
0.125973484,1230.599181,
0.126465677,1231.342065,
0.126960017,1232.156247,
0.127449552,1233.007892,
0.127942582,1233.806382,
0.128430995,1234.593355,
0.128924508,1235.369879,
0.129418508,1236.187424,
0.129913083,1237.022066,
0.130417165,1237.843015,
0.130900575,1238.466475,
0.131389359,1239.240684,
0.131885541,1240.09275,
0.132373975,1240.831682,
0.132860238,1241.618018,
0.133353042,1242.473533,
0.133844979,1243.260502,
0.134338738,1243.9641,
0.134842725,1244.68474,
0.135341023,1245.451996,
0.135829657,1246.156654,
0.136333461,1246.961844,
0.136826445,1247.781726,
0.137317043,1248.469678,
0.137816082,1249.177068,
0.138313568,1250.00203,
0.138811852,1250.780325,
0.139310076,1251.507156,
0.139808092,1252.223234,
0.140312233,1252.867439,
0.14081239,1253.577494,
0.141309088,1254.21063,
0.141808383,1255.020897,
0.142302848,1255.893696,
0.142798139,1256.711196,
0.143292921,1257.361499,
0.143802195,1258.026388,
0.144304387,1258.654362,
0.144812345,1259.300746,
0.145322367,1260.025544,
0.145824039,1260.827489,
0.146320434,1261.578988,
0.146817817,1262.228659,
0.147325522,1262.831964,
0.147830769,1263.565355,
0.148334077,1264.285766,
0.148835432,1264.997182,
0.149337692,1265.627411,
0.149851941,1266.219808,
0.150355256,1266.895718,
0.150863344,1267.615802,
0.151364404,1268.297397,
0.151866054,1268.985284,
0.152374308,1269.685747,
0.152878185,1270.332197,
0.15338702,1270.966787,
