,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 4,Unnamed: 8,Unnamed: 9,Unnamed: 11,Unnamed: 12
110,1.57836E+03,498.752,7.19252,281.454E-03,0.,,405.886E-03,499.088E-03
111,1.58434E+03,523.569,7.1319,284.88E-03,0.,,0.,506.201E-03
112,1.59039E+03,525.485,9.1248,287.71E-03,0.,,377.349E-03,507.18E-03
113,1.59429E+03,528.049,10.349,290.997E-03,0.,,376.719E-03,508.188E-03
114,1.59889E+03,539.867,9.65018,294.757E-03,0.,,362.531E-03,510.982E-03
115,1.59488E+03,520.013,7.66039,297.33E-03,0.,,385.566E-03,504.27E-03
116,1.58862E+03,510.793,-609.566E-03,300.526E-03,0.,,387.495E-03,497.884E-03
117,1.58571E+03,492.745,176.037E-03,303.76E-03,0.,,464.404E-03,492.96E-03
118,1.59039E+03,509.121,-3.70698,307.307E-03,0.,,387.958E-03,495.644E-03
119,1.6013E+03,539.271,-910.427E-03,311.614E-03,0.,,309.693E-03,505.159E-03
120,1.60413E+03,528.676,1.96611,315.039E-03,0.,,373.125E-03,503.111E-03
121,1.61142E+03,551.606,1.96658,319.147E-03,0.,,401.13E-03,509.298E-03
122,1.61118E+03,538.317,2.55699,322.281E-03,0.,,363.537E-03,505.619E-03
123,1.61056E+03,533.357,781.333E-03,325.461E-03,0.,,537.895E-03,503.289E-03
124,1.59892E+03,546.499,14.1974,329.848E-03,0.,,0.,515.36E-03
125,1.62954E+03,543.117,14.9726,336.42E-03,0.,,438.229E-03,511.422E-03
126,1.62818E+03,487.24,26.2168,341.737E-03,0.,,444.859E-03,499.78E-03
127,1.6281E+03,508.259,13.5562,348.813E-03,0.,,337.963E-03,500.185E-03
128,1.60943E+03,421.337,16.3686,353.994E-03,0.,,,475.816E-03
129,1.53219E+03,257.822,-20.9946,357.69E-03,0.,,,411.137E-03
130,1.50973E+03,218.658,-36.7074,360.984E-03,0.,,278.749E-03,392.714E-03
131,1.49278E+03,150.419,-25.1307,362.692E-03,0.,,702.748E-03,375.023E-03
132,1.49231E+03,166.901,-38.1239,365.879E-03,0.,,,375.534E-03
133,1.49164E+03,192.605,-58.7314,368.352E-03,0.,,647.768E-03,375.954E-03
134,1.3765E+03,249.523,17.2133,369.916E-03,0.,,0.,434.958E-03
135,1.48724E+03,262.037,-86.0484,370.028E-03,0.,,0.,387.333E-03
136,1.52595E+03,313.591,-66.5747,371.272E-03,0.,,0.,410.247E-03
137,1.54617E+03,325.339,-48.3565,373.379E-03,0.,,0.,420.74E-03
138,1.55943E+03,338.033,-36.5101,374.717E-03,0.,,437.348E-03,429.128E-03
139,1.55717E+03,331.033,-35.5846,376.145E-03,0.,,,427.432E-03
140,1.5776E+03,362.558,-23.2347,377.966E-03,0.,,422.833E-03,441.574E-03
141,1.59226E+03,443.245,-33.7263,379.815E-03,0.,,0.,460.916E-03
142,1.57751E+03,485.12,-29.434,381.622E-03,0.,,0.,476.83E-03
143,1.61833E+03,537.892,-30.07,382.605E-03,0.,,56.2188E-03,488.646E-03
144,1.58183E+03,592.945,-84.4326,383.307E-03,0.,,0.,480.073E-03
145,1.58356E+03,601.793,-84.6071,384.244E-03,0.,,,482.198E-03
146,1.57895E+03,634.69,-94.3392,384.835E-03,0.,,0.,486.156E-03
147,1.57964E+03,638.202,-94.463,385.379E-03,0.,,73.2572E-03,486.935E-03
148,1.57675E+03,649.691,-92.1073,385.644E-03,0.,,0.,491.249E-03
149,1.57644E+03,658.942,-97.6825,385.955E-03,0.,,131.789E-03,490.727E-03
150,1.57671E+03,655.638,-99.5334,386.329E-03,0.,,0.,488.941E-03
151,1.58015E+03,655.703,-90.2187,386.87E-03,0.,,0.,493.476E-03
152,1.59719E+03,643.722,-69.9277,387.215E-03,0.,,0.,499.512E-03
153,1.60727E+03,651.796,-66.1893,387.43E-03,0.,,100.855E-03,502.683E-03
154,1.60472E+03,670.456,-66.2089,387.829E-03,0.,,0.,507.656E-03
155,1.60427E+03,678.563,-64.0026,388.343E-03,0.,,0.,510.898E-03
156,1.65318E+03,758.697,-8.30548,388.905E-03,0.,,0.,556.267E-03
157,1.66513E+03,775.031,-15.0877,389.333E-03,0.,,18.503E-03,555.202E-03
158,1.66325E+03,780.433,-17.3451,389.92E-03,0.,,0.,555.458E-03
159,1.63213E+03,777.126,-49.5464,390.696E-03,0.,,0.,540.063E-03
160,1.62153E+03,777.595,-60.9597,391.306E-03,0.,,0.,534.897E-03
161,1.59684E+03,778.921,-86.8841,392.18E-03,0.,,196.947E-03,523.168E-03
162,1.57194E+03,776.617,-108.481,392.825E-03,0.,,0.,512.845E-03
163,1.55734E+03,789.192,-125.072,393.698E-03,0.,,148.754E-03,507.585E-03
164,1.5455E+03,792.555,-136.545,394.611E-03,0.,,,502.851E-03
165,1.54277E+03,793.422,-140.656,395.554E-03,0.,,0.,500.985E-03
166,1.55643E+03,814.005,-125.38,396.872E-03,0.,,131.841E-03,512.635E-03
167,1.56059E+03,816.349,-123.877,397.305E-03,0.,,,513.667E-03
168,1.54759E+03,824.724,-122.981,397.888E-03,0.,,0.,516.69E-03
169,1.54674E+03,832.666,-134.508,398.276E-03,0.,,0.,512.01E-03
170,1.55595E+03,787.56,-130.209,398.871E-03,0.,,,504.572E-03
171,1.54754E+03,782.579,-138.422,399.644E-03,0.,,0.,499.645E-03
172,1.54116E+03,800.357,-144.72,400.516E-03,0.,,0.,500.324E-03
173,1.54015E+03,797.565,-144.303,401.538E-03,0.,,0.,500.033E-03
174,1.50317E+03,749.889,-184.659,403.006E-03,0.,,0.,470.783E-03
175,1.47541E+03,734.358,-212.087,404.098E-03,0.,,,454.529E-03
176,1.44282E+03,683.087,-246.211,405.445E-03,0.,,0.,427.631E-03
177,1.414E+03,651.311,-275.981,406.647E-03,0.,,0.,406.884E-03
178,1.38429E+03,622.178,-290.557,407.496E-03,0.,,0.,393.807E-03
179,1.38856E+03,589.194,-303.177,408.805E-03,0.,,,380.804E-03
180,1.38405E+03,555.327,-309.918,409.971E-03,0.,,0.,370.214E-03
181,1.36733E+03,526.557,-324.496,410.848E-03,0.,,0.,357.043E-03
182,1.35501E+03,499.631,-337.852,411.682E-03,0.,,,344.861E-03
183,1.36395E+03,503.897,-330.697,412.318E-03,0.,,0.,349.115E-03
184,1.36738E+03,495.75,-320.368,413.229E-03,0.,,0.,351.772E-03
185,1.35744E+03,483.847,-333.963,414.451E-03,0.,,0.,342.948E-03
186,1.38212E+03,506.727,-311.23,415.371E-03,0.,,0.,358.525E-03
187,1.38314E+03,500.529,-312.253,416.078E-03,0.,,0.,356.654E-03
188,1.35155E+03,432.704,-343.076,417.214E-03,0.,,0.,326.946E-03
189,1.34893E+03,432.522,-345.274,417.932E-03,0.,,0.,325.917E-03
190,1.37761E+03,447.129,-302.224,418.819E-03,0.,,0.,348.18E-03
191,1.40876E+03,432.383,-281.835,419.28E-03,0.,,0.,353.595E-03
192,1.42792E+03,427.772,-258.145,419.998E-03,0.,,155.332E-03,362.6E-03
193,1.44691E+03,420.155,-236.511,420.693E-03,0.,,23.9593E-03,369.845E-03
194,1.47359E+03,430.166,-206.869,421.379E-03,0.,,0.,384.929E-03
195,1.49588E+03,450.877,-181.497,422.247E-03,0.,,0.,401.041E-03
196,1.52227E+03,457.91,-146.205,422.831E-03,0.,,152.872E-03,417.814E-03
197,1.56965E+03,482.967,-102.097,423.109E-03,0.,,251.425E-03,442.493E-03
198,1.59652E+03,495.912,-70.9281,423.721E-03,0.,,0.,458.856E-03
199,1.60763E+03,498.281,-56.4077,424.552E-03,0.,,0.,465.518E-03
200,1.61551E+03,508.162,-42.1528,425.161E-03,0.,,27.1316E-03,474.47E-03
201,1.63163E+03,505.678,-28.8963,425.861E-03,0.,,0.,478.703E-03
202,1.63926E+03,512.72,-22.929,426.808E-03,0.,,0.,482.941E-03
203,1.64399E+03,536.003,-24.0117,427.974E-03,0.,,0.,488.79E-03
204,1.6476E+03,553.44,-24.2325,429.078E-03,0.,,0.,493.372E-03
205,1.64321E+03,558.177,-28.3229,430.133E-03,0.,,,493.129E-03
206,1.65176E+03,571.856,-20.4762,430.875E-03,0.,,0.,500.063E-03
207,1.64768E+03,577.78,-23.6941,432.058E-03,0.,,0.,500.534E-03
208,1.65647E+03,579.965,-21.0355,433.061E-03,0.,,403.995E-03,501.646E-03
209,1.66449E+03,577.897,2.68014,433.437E-03,0.,,0.,511.974E-03
210,1.674E+03,564.543,9.4375,433.812E-03,0.,,0.,510.455E-03
211,1.67539E+03,568.788,3.67615,434.885E-03,0.,,0.,508.733E-03
212,1.66521E+03,561.073,3.62493,435.84E-03,0.,,0.,507.475E-03
213,1.66529E+03,565.534,-1.2634,436.526E-03,0.,,0.,506.371E-03
214,1.66891E+03,559.679,2.15547,437.259E-03,0.,,0.,505.985E-03
215,1.65593E+03,580.46,-7.77013,438.284E-03,0.,,0.,508.379E-03
216,1.67065E+03,594.028,-249.468E-03,439.263E-03,0.,,0.,514.526E-03
217,1.65103E+03,588.475,-17.4252,440.262E-03,0.,,0.,506.335E-03
218,1.65493E+03,589.159,-17.3481,440.956E-03,0.,,0.,506.195E-03
219,1.64814E+03,581.03,-28.2991,441.888E-03,0.,,0.,499.142E-03
220,1.65593E+03,605.431,-19.4102,443.146E-03,0.,,,509.623E-03
221,1.6497E+03,585.216,-20.5376,443.436E-03,0.,,0.,503.999E-03
222,1.64094E+03,561.534,-38.4721,443.691E-03,0.,,0.,489.361E-03
223,1.64961E+03,564.688,-14.156,444.133E-03,0.,,0.,501.315E-03
224,1.61803E+03,512.241,-25.3118,444.591E-03,0.,,0.,483.479E-03
225,1.64543E+03,463.515,8.94505,445.309E-03,0.,,583.705E-03,482.494E-03
226,1.61035E+03,411.692,-10.2494,445.689E-03,0.,,0.,460.506E-03
227,1.61946E+03,409.182,-3.28119,446.33E-03,0.,,0.,462.141E-03
228,1.61068E+03,405.88,-5.80171,446.709E-03,0.,,0.,460.656E-03
229,1.63157E+03,398.444,407.196E-03,447.342E-03,0.,,0.,459.461E-03
230,1.60795E+03,397.248,-10.0622,447.922E-03,0.,,0.,456.235E-03
231,1.61011E+03,388.355,-15.3257,448.637E-03,0.,,0.,450.951E-03
232,1.5833E+03,373.52,-15.3755,449.148E-03,0.,,0.,448.147E-03
233,1.60038E+03,381.102,-29.898,449.566E-03,0.,,319.079E-03,442.968E-03
234,1.60085E+03,372.48,-31.4031,450.241E-03,0.,,441.958E-03,439.611E-03
235,1.60149E+03,398.064,-6.51882,451.423E-03,0.,,0.,458.572E-03
236,1.58412E+03,370.941,-35.1266,452.196E-03,0.,,0.,438.575E-03
237,1.56987E+03,357.334,-45.953,452.9E-03,0.,,0.,430.492E-03
238,1.5267E+03,374.706,51.1925,453.627E-03,0.,,0.,484.53E-03
239,1.53698E+03,351.572,116.934,453.627E-03,0.,,64.8453E-03,507.02E-03
240,1.53323E+03,301.168,124.769,453.627E-03,0.,,0.,491.362E-03
241,1.60364E+03,290.277,47.9061,453.627E-03,0.,,0.,446.451E-03
242,1.60506E+03,317.309,14.6494,454.956E-03,0.,,0.,441.408E-03
243,1.59122E+03,339.1,-4.19198,456.983E-03,0.,,569.877E-03,441.425E-03
244,1.62101E+03,360.553,3.22489,458.393E-03,0.,,0.,449.449E-03
245,1.6113E+03,351.725,58.521,458.47E-03,0.,,0.,471.58E-03
246,1.61236E+03,359.31,82.9954,458.47E-03,0.,,0.,485.173E-03
247,1.55282E+03,360.826,154.05,458.47E-03,0.,,0.,527.056E-03
248,1.46944E+03,304.494,62.5508,458.47E-03,0.,,0.,469.853E-03
249,1.4653E+03,320.783,32.4952,458.47E-03,0.,,595.034E-03,461.818E-03
250,1.49839E+03,327.185,11.3322,458.47E-03,0.,,,451.222E-03
251,1.52928E+03,328.255,11.3583,458.47E-03,0.,,409.95E-03,449.179E-03
252,1.53076E+03,310.178,4.05156,458.47E-03,0.,,273.454E-03,439.599E-03
253,1.53254E+03,303.058,-5.38359,458.47E-03,0.,,665.478E-03,432.905E-03
254,1.54061E+03,295.561,-35.6931,458.47E-03,0.,,0.,416.908E-03
255,1.55649E+03,295.091,-54.2368,458.47E-03,0.,,0.,408.232E-03
256,1.52645E+03,303.457,-73.7831,459.002E-03,0.,,0.,404.006E-03
257,1.55718E+03,337.715,-90.3683,459.883E-03,0.,,327.37E-03,406.241E-03
258,1.54254E+03,337.7,-110.627,460.54E-03,0.,,0.,398.343E-03
259,1.54306E+03,347.073,-113.439,461.274E-03,0.,,474.614E-03,399.899E-03
260,1.52349E+03,336.387,-135.045,461.929E-03,0.,,,388.414E-03
261,1.49823E+03,323.329,-163.37,462.496E-03,0.,,0.,373.578E-03
262,1.46556E+03,297.349,-200.226,463.023E-03,0.,,0.,351.701E-03
263,1.43154E+03,270.902,-228.499,463.321E-03,0.,,0.,333.058E-03
264,1.4289E+03,268.922,-241.861,463.759E-03,0.,,570.774E-03,327.281E-03
265,1.40255E+03,254.969,-268.824,464.754E-03,0.,,0.,312.627E-03
266,1.39953E+03,269.058,-281.845,466.032E-03,0.,,0.,311.347E-03
267,1.37996E+03,259.186,-299.59,467.425E-03,0.,,0.,301.411E-03
268,1.37445E+03,288.887,-313.791,469.173E-03,0.,,747.309E-03,303.57E-03
269,1.33366E+03,221.287,-357.045,470.036E-03,0.,,336.335E-03,268.285E-03
270,1.28383E+03,207.256,-397.736,470.206E-03,0.,,0.,247.044E-03
271,1.23104E+03,176.547,-462.461,470.884E-03,0.,,0.,212.686E-03
272,1.21483E+03,172.782,-479.304,472.113E-03,0.,,238.048E-03,204.565E-03
273,1.15735E+03,158.996,-522.667,473.388E-03,0.,,0.,180.768E-03
274,807.089,358.884,-95.0758,474.823E-03,0.,,0.,456.885E-03
275,818.333,367.69,-110.567,474.823E-03,0.,,0.,445.561E-03
276,877.361,416.752,-180.842,474.823E-03,0.,,0.,403.804E-03
277,930.88,417.615,-171.997,474.823E-03,0.,,0.,410.266E-03
278,913.145,417.127,-154.57,474.823E-03,0.,,0.,423.474E-03
279,925.875,440.386,-174.039,474.823E-03,0.,,0.,416.25E-03
280,1.07796E+03,429.711,-209.135,474.823E-03,0.,,755.53E-03,388.318E-03
281,1.08743E+03,431.037,-192.593,474.823E-03,0.,,151.059E-03,398.644E-03
282,1.10736E+03,427.554,-207.765,474.823E-03,0.,,0.,388.345E-03
283,1.1433E+03,431.788,-215.342,474.823E-03,0.,,0.,385.069E-03
284,1.17068E+03,431.607,-226.511,474.823E-03,0.,,,378.789E-03
285,1.14582E+03,429.735,-201.61,474.823E-03,0.,,0.,392.216E-03
286,1.11685E+03,414.934,-178.553,474.823E-03,0.,,650.993E-03,401.614E-03
287,1.09257E+03,413.927,-143.438,474.823E-03,0.,,601.745E-03,423.785E-03
288,1.08348E+03,416.607,-130.81,474.823E-03,0.,,0.,433.329E-03
289,1.0981E+03,422.48,-125.111,474.823E-03,0.,,13.0571E-03,438.304E-03
290,1.11723E+03,401.418,-147.675,474.823E-03,0.,,0.,415.973E-03
291,1.10894E+03,388.995,-142.301,474.823E-03,0.,,0.,415.442E-03
292,1.0873E+03,372.136,-141.918,474.823E-03,0.,,0.,410.721E-03
293,1.07378E+03,334.177,-165.216,474.823E-03,0.,,0.,383.668E-03
294,1.08341E+03,328.154,-155.91,474.823E-03,0.,,2.19816E-03,386.897E-03
295,1.08839E+03,323.686,-157.851,474.823E-03,0.,,0.,384.076E-03
296,1.0959E+03,327.805,-165.126,474.823E-03,0.,,273.772E-03,381.141E-03
297,1.09165E+03,337.631,-152.843,474.823E-03,0.,,0.,391.862E-03
298,1.08518E+03,329.087,-154.225,474.823E-03,0.,,0.,388.188E-03
299,1.08698E+03,333.994,-142.747,474.823E-03,0.,,0.,396.757E-03
300,1.07628E+03,324.976,-133.838,474.823E-03,0.,,0.,399.257E-03
301,1.07168E+03,318.441,-123.865,474.823E-03,0.,,0.,403.146E-03
302,1.1016E+03,318.254,-136.678,474.823E-03,0.,,0.,394.261E-03
