Disp,Force
0.0129598,1.162345337
0.0130441,1.180130981
0.0133305,1.198126221
0.0134379,1.215713623
0.0136148,1.233290649
0.0139438,1.25064563
0.014345,1.267949097
0.0142417,1.285316284
0.0143428,1.302886108
0.0145019,1.320233154
0.0146854,1.337665894
0.0147574,1.355347656
0.0150786,1.372873047
0.0152376,1.390111694
0.0155705,1.40763916
0.0157121,1.425294189
0.0158015,1.442685913
0.0161616,1.460245483
0.01643,1.478080322
0.0164132,1.495148804
0.016407,1.512558472
0.0168828,1.530462158
0.0169825,1.547726318
0.017232,1.565320923
0.0169357,1.582657593
0.0175741,1.599966675
0.017936,1.617762207
0.0180541,1.635588623
0.0185067,1.652943481
0.0185092,1.670185791
0.0187841,1.687838867
0.0187367,1.705113647
0.0189767,1.722776489
0.019074,1.740124023
0.0192702,1.757499634
0.0196061,1.774780273
0.019686,1.792067749
0.019873,1.809510742
0.0200394,1.826639893
0.0201987,1.843979248
0.0205101,1.861361938
0.0207519,1.878909912
0.0209146,1.896001343
0.0210537,1.913109741
0.0212665,1.930852539
0.0213221,1.948106567
0.0213875,1.96538501
0.0216947,1.982751465
0.021837,2.000049683
0.0220386,2.017390747
0.0226838,2.034849365
0.0225173,2.052076416
0.0226918,2.069849121
0.0229005,2.087003662
0.0231988,2.104420654
0.0231526,2.121561279
0.0235065,2.139071045
0.0238252,2.156727539
0.0238961,2.174025146
0.0239235,2.191434814
0.0240951,2.208883545
0.0242156,2.226147461
0.0245613,2.243206055
0.0248051,2.260560059
0.0248848,2.277969238
0.0252377,2.294725342
0.0252892,2.312033203
0.0255876,2.329390869
0.025736,2.346585938
0.0259748,2.363873535
0.0262707,2.381344482
0.0265412,2.398551514
0.0269022,2.416097656
0.0267183,2.433348877
0.0266857,2.45073584
0.027218,2.467901855
0.0272025,2.485767822
0.0273631,2.503130127
0.027735,2.52056958
0.0277584,2.537856201
0.028062,2.555079346
0.0285159,2.572252686
0.028541,2.589273438
0.0286831,2.606774902
0.0287592,2.623733398
0.0288656,2.641358398
0.0287859,2.658786133
0.0294193,2.676324707
0.0294326,2.69361499
0.0294435,2.71084668
0.0298991,2.727832031
0.0300896,2.744812012
0.0305677,2.762033936
0.0304695,2.778753174
0.0307341,2.796083984
0.0310843,2.813402344
0.0312263,2.830520996
0.0312555,2.847828369
0.0315087,2.864737793
0.0316765,2.881893066
0.0320218,2.899239502
0.0321612,2.916968018
0.0324077,2.934799072
0.0323866,2.952603516
0.0326791,2.970649658
0.0329686,2.988580566
0.0331753,3.006575928
0.0336746,3.025058105
0.0338631,3.043290771
0.0341319,3.06186084
0.0343894,3.080524658
0.034265,3.099131592
0.0348658,3.117860107
0.0349712,3.136786133
0.0352735,3.156152344
0.035448,3.175490234
0.0356587,3.195092041
0.0359635,3.214632813
0.0362498,3.234156982
0.0363448,3.253879639
0.0366604,3.273685059
0.0368978,3.293365723
0.0371308,3.313479004
0.0374594,3.333623535
0.0376148,3.353598877
0.0375907,3.373822754
0.0379763,3.39402832
0.0383603,3.414365967
0.0385771,3.434703613
0.0386924,3.455284912
0.0385944,3.47612915
0.0389139,3.4970896
0.0400641,3.518214111
0.0400995,3.539553223
0.0402634,3.560905273
0.0406066,3.581799805
0.0407294,3.602838135
0.040911,3.623841064
0.0413195,3.645046387
0.0415585,3.666174561
0.0418253,3.687454834
0.0421921,3.709249512
0.042282,3.730347168
0.0427313,3.751961426
0.0430265,3.773496826
0.0433751,3.795133789
0.0434862,3.816667725
0.0437735,3.838424805
0.0441109,3.860331543
0.044639,3.881685791
0.0451146,3.90368457
0.045207,3.925409912
0.04546,3.947029541
0.0458589,3.968982422
0.0461593,3.990633545
0.0465594,4.012335693
0.0463771,4.034723877
0.0465016,4.056596924
0.0475258,4.07846875
0.0478923,4.101202148
0.0481262,4.123566895
0.0488205,4.146176758
0.0486421,4.168550781
0.0490536,4.191407227
0.0490977,4.213578613
0.0496536,4.236279297
0.0498321,4.259048828
0.0498599,4.281165527
0.0504621,4.303693359
0.0508661,4.326185059
0.0512742,4.348649902
0.0515092,4.371128906
0.0519002,4.393710449
0.0523284,4.4161875
0.053099,4.438742676
0.0531398,4.46174707
0.0536777,4.484258789
0.0538222,4.506507813
0.0542359,4.529298828
0.0546429,4.552026855
0.0549022,4.574666504
0.0552045,4.597294434
0.05561,4.62011084
0.056085,4.64259082
0.0563049,4.665069336
0.0568764,4.687755371
0.0570795,4.710662598
0.0574964,4.733918457
0.0578119,4.757504883
0.0582023,4.780502441
0.058832,4.803346191
0.0587125,4.826080078
0.0592196,4.848899902
0.0592478,4.87169873
0.0600647,4.89467334
0.060184,4.91739209
0.06083,4.940077637
0.0617998,4.962859863
0.0620356,4.985828125
0.0624165,5.009040039
0.0628507,5.031567383
0.0632809,5.054570801
0.0637491,5.077414551
0.0642621,5.100503906
0.0645971,5.123303711
0.0652174,5.145720215
0.0656063,5.168416016
0.065922,5.190685547
0.0663475,5.213214844
0.066808,5.235758789
0.0672822,5.258328125
0.0677464,5.281132813
0.0682148,5.304275391
0.0686984,5.326947754
0.0691997,5.349800293
0.0698042,5.372878906
0.0701206,5.395908691
0.070815,5.418772461
0.071197,5.441966797
0.071792,5.465025879
0.0720374,5.487421387
0.0725309,5.510593262
0.0731839,5.533445313
0.0736647,5.556054688
0.0741222,5.578938965
0.0746777,5.601858887
0.0751434,5.624375977
0.0757629,5.647165039
0.0762017,5.66978418
0.07685,5.692247559
0.0773337,5.714991211
0.077964,5.737740723
0.078288,5.760275879
0.0789789,5.782936035
0.0795249,5.805531738
0.0803596,5.82817334
0.080665,5.850895996
0.0813485,5.873344238
0.0820506,5.89570459
0.0826727,5.91815918
0.0831298,5.940630859
0.0838174,5.963606934
0.0844706,5.986291504
0.0851363,6.009691895
0.0858746,6.032349121
0.0864991,6.055177734
0.0872299,6.077314941
0.087931,6.099700684
0.0884011,6.122120117
0.0892702,6.144481445
0.0897305,6.167063965
0.0906247,6.189148926
0.0913214,6.211611816
0.09202,6.234047363
0.0926269,6.25646875
0.0935186,6.278791016
0.0941794,6.300908203
0.095054,6.322750488
0.0958109,6.344909668
0.0965652,6.366807617
0.0973494,6.388506348
0.0981747,6.410561523
0.0988457,6.432353516
0.0996974,6.454051758
0.100462,6.476195801
0.101301,6.497645996
0.102143,6.519607422
0.102922,6.541746582
0.103786,6.563437012
0.104654,6.584935059
0.105655,6.606590332
0.106612,6.628282715
0.107499,6.650525391
0.10826,6.672328125
0.108926,6.694148926
0.11013,6.715942383
0.111239,6.737287598
0.110929,6.759071777
0.11289,6.780811523
0.113928,6.802055176
0.114775,6.823901855
0.116004,6.845449219
0.116801,6.866459473
0.117812,6.887657227
0.118822,6.908560059
0.119872,6.92979834
0.120807,6.951140137
0.121965,6.972395996
0.122835,6.993133789
0.123986,7.014007324
0.125083,7.034911621
0.126276,7.055787598
0.127195,7.076738281
0.128446,7.097720703
0.129704,7.118182617
0.130538,7.139113281
0.131822,7.159982422
0.133021,7.180299316
0.134319,7.200674805
0.135542,7.221609375
0.136695,7.242345703
0.13806,7.263321777
0.139407,7.283430176
0.1405,7.303924316
0.141693,7.323905762
0.143291,7.344324707
0.144515,7.364013184
0.146,7.383912598
0.147391,7.404379883
0.148612,7.42389502
0.150085,7.443813965
0.151429,7.46330127
0.152936,7.482935059
0.154487,7.502042969
0.155744,7.521495117
0.157325,7.540538574
0.158895,7.55896875
0.160494,7.578077637
0.161887,7.596767578
0.163654,7.615527344
0.165033,7.634407715
0.166556,7.652741699
0.16828,7.671130859
0.169962,7.689520508
0.171504,7.708077637
0.173342,7.72605127
0.175273,7.744080566
0.177065,7.761999512
0.178833,7.780103516
0.180865,7.798091309
0.182849,7.816503418
0.184743,7.833636719
0.186607,7.851010742
0.188927,7.868020996
0.191001,7.884679688
0.193066,7.901299805
0.194895,7.918047363
0.197324,7.934540527
0.199349,7.95110498
0.201438,7.96769873
0.20364,7.983990723
0.205685,8.000228027
0.208078,8.016069824
0.210312,8.031425293
0.212679,8.046735352
0.214915,8.062533203
0.217205,8.077974121
0.219462,8.093602539
0.221971,8.109305176
0.224505,8.124361328
0.226782,8.139651855
0.229455,8.154662598
0.232006,8.169535156
0.23462,8.183899902
0.237221,8.198739258
0.239714,8.213165039
0.242406,8.227520508
0.245068,8.24225293
0.247792,8.256954102
0.250348,8.271500977
0.253248,8.285828125
0.256136,8.300717773
0.258766,8.314235352
0.261621,8.328908203
0.264248,8.34277832
0.266968,8.356240234
0.269808,8.370260742
0.272763,8.383935547
0.275548,8.397530273
0.278555,8.411019531
0.281458,8.424744141
0.284294,8.437805664
0.287118,8.451013672
0.290058,8.463728516
0.292915,8.476356445
0.29611,8.489680664
0.299049,8.502606445
0.302007,8.51550293
0.304773,8.528770508
0.307767,8.541870117
0.310742,8.554261719
0.313863,8.566541016
0.316852,8.579758789
0.31986,8.592427734
0.323042,8.604847656
0.326222,8.617629883
0.329407,8.630166992
0.33281,8.642099609
0.335723,8.654408203
0.339106,8.666304688
0.342408,8.678411133
0.345817,8.690429688
0.349021,8.702492188
0.352346,8.713891602
0.35565,8.726250977
0.358955,8.73796875
0.362234,8.749717773
0.365478,8.761364258
0.368653,8.772956055
0.371944,8.784318359
0.375131,8.795975586
0.378356,8.80762207
0.381681,8.818943359
0.385002,8.830749023
0.388383,8.842183594
0.391937,8.853707031
0.395069,8.864543945
0.398617,8.875481445
0.402094,8.886208008
0.405503,8.896736328
0.409302,8.907996094
0.412689,8.918581055
0.416373,8.929662109
0.41956,8.940741211
0.423248,8.951395508
0.426851,8.961955078
0.430386,8.971875
0.434128,8.982345703
0.437731,8.992707031
0.441311,9.003800781
0.445186,9.014356445
0.448822,9.024616211
0.45237,9.034863281
0.456238,9.044894531
0.459698,9.054900391
0.463475,9.065054688
0.466809,9.075067383
0.470755,9.084669922
0.474485,9.094896484
0.478179,9.104962891
0.481849,9.114636719
0.485616,9.124507813
0.489058,9.134303711
0.493185,9.143891602
0.496827,9.153889648
0.500512,9.163550781
0.504271,9.172704102
0.508164,9.182072266
0.511887,9.19153418
0.516035,9.200871094
0.51995,9.210236328
0.523862,9.219600586
0.527774,9.228670898
0.531856,9.237634766
0.535963,9.246662109
0.539804,9.255433594
0.543806,9.263943359
0.547885,9.272976563
0.551981,9.282333984
0.555966,9.290758789
0.559933,9.299438477
0.563934,9.307797852
0.567988,9.316304688
0.572195,9.324987305
0.576178,9.333364258
0.580324,9.341310547
0.584222,9.349833008
0.588336,9.358203125
0.592465,9.366547852
0.596536,9.37509375
0.600728,9.383499023
0.604679,9.391545898
0.608643,9.399552734
0.613114,9.407292969
0.617101,9.414591797
0.62121,9.422133789
0.625944,9.429886719
0.629968,9.437265625
0.634026,9.445292969
0.638413,9.452702148
0.642649,9.460449219
0.64702,9.467538086
0.651442,9.474981445
0.655799,9.482083984
0.660111,9.488792969
0.664534,9.495750977
0.668826,9.502635742
0.673237,9.509805664
0.67788,9.517040039
0.682189,9.523850586
0.686516,9.530613281
0.691091,9.537426758
0.695416,9.543700195
0.69988,9.550040039
0.704346,9.556520508
0.708571,9.562820313
0.713161,9.56880957
0.717705,9.575191406
0.722205,9.581234375
0.726841,9.587449219
0.731255,9.593544922
0.736061,9.599607422
0.740586,9.605177734
0.745226,9.611351563
0.749951,9.617330078
0.754642,9.623044922
0.759393,9.62871582
0.764224,9.634382813
0.769103,9.639314453
0.773929,9.644490234
0.778783,9.649421875
0.783628,9.653908203
0.788521,9.658882813
0.793505,9.664066406
0.798346,9.66872168
0.803324,9.673149414
0.808195,9.67753125
0.813224,9.681808594
0.818237,9.686541016
0.823264,9.691018555
0.82827,9.694783203
0.833218,9.698141602
0.83834,9.702141602
0.843197,9.705674805
0.848174,9.709193359
0.853278,9.712774414
0.858304,9.716367188
0.863413,9.719819336
0.868702,9.723038086
0.873976,9.725602539
0.879115,9.727487305
0.884584,9.730708008
0.889755,9.733142578
0.895079,9.735553711
0.900529,9.737977539
0.905973,9.739654297
0.911557,9.740837891
0.916958,9.742112305
0.92273,9.74337793
0.928366,9.744253906
0.933843,9.745655273
0.939631,9.746485352
0.945307,9.746767578
0.951018,9.746991211
0.956652,9.746693359
0.96278,9.745740234
0.968352,9.744830078
0.97416,9.744481445
0.979794,9.74315332
0.985549,9.741951172
0.991554,9.740726563
0.997457,9.738946289
1.00333,9.736800781
1.0094,9.734336914
1.01529,9.731532227
1.02163,9.728542969
1.02754,9.725295898
1.03364,9.7213125
1.03975,9.717097656
1.04605,9.712426758
1.05228,9.707672852
1.05858,9.702506836
1.0649,9.697240234
1.07126,9.69065625
1.0777,9.683829102
1.08435,9.676946289
1.09077,9.669195313
1.0975,9.660991211
1.10384,9.653420898
1.11036,9.645462891
1.11683,9.636354492
1.12343,9.626733398
1.1301,9.616447266
1.13667,9.60587207
1.14331,9.595480469
1.14997,9.584428711
1.15679,9.572355469
1.16356,9.56
1.17005,9.547405273
1.17708,9.534308594
1.18391,9.520777344
1.19065,9.506124023
1.19748,9.490780273
1.20467,9.475043945
1.21161,9.458710938
1.21874,9.441427734
1.22599,9.423365234
1.2331,9.404776367
1.24033,9.385223633
1.24765,9.364567383
1.25513,9.341391602
1.26276,9.316333008
1.27053,9.287373047
1.27861,9.254519531
