,Unnamed: 1,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 9,Unnamed: 10
118,226.28E-03,1.5522E+03,400.021,28.8532,479.967E-03,549.633E-03
119,230.083E-03,1.55825E+03,405.018,29.9793,481.625E-03,546.085E-03
120,233.966E-03,1.5643E+03,410.289,31.1977,483.409E-03,542.288E-03
121,237.934E-03,1.57046E+03,415.679,32.419,485.212E-03,538.391E-03
122,241.987E-03,1.57668E+03,421.224,33.7193,487.088E-03,534.411E-03
123,246.127E-03,1.58296E+03,426.998,35.0475,489.037E-03,530.192E-03
124,250.35E-03,1.58939E+03,432.838,36.5028,491.042E-03,526.084E-03
125,254.662E-03,1.59582E+03,438.983,38.006,493.159E-03,521.645E-03
126,259.065E-03,1.60241E+03,445.269,39.5854,495.33E-03,517.17E-03
127,263.562E-03,1.60899E+03,451.727,41.2228,497.572E-03,512.548E-03
128,268.151E-03,1.61571E+03,458.389,42.9428,499.893E-03,507.809E-03
129,272.839E-03,1.62252E+03,465.262,44.7875,502.32E-03,502.969E-03
130,277.627E-03,1.62942E+03,472.332,46.7032,504.82E-03,497.998E-03
131,282.516E-03,1.63648E+03,479.572,48.8139,507.438E-03,493.066E-03
132,287.506E-03,1.64357E+03,487.084,50.9308,510.127E-03,487.828E-03
133,292.599E-03,1.65075E+03,494.795,53.1325,512.896E-03,482.465E-03
134,297.799E-03,1.65803E+03,502.7,55.4618,515.761E-03,477.034E-03
135,303.109E-03,1.6654E+03,510.819,57.8855,518.713E-03,471.47E-03
136,308.531E-03,1.6729E+03,519.156,60.4517,521.771E-03,465.834E-03
137,314.35E-03,1.68084E+03,528.149,63.2447,525.079E-03,459.749E-03
138,320.452E-03,1.68915E+03,537.611,66.2602,528.58E-03,453.432E-03
139,326.699E-03,1.69754E+03,547.374,69.4146,532.212E-03,446.915E-03
140,333.095E-03,1.70607E+03,557.396,72.7049,535.953E-03,440.274E-03
141,339.64E-03,1.71475E+03,567.681,76.1551,539.811E-03,433.53E-03
142,346.362E-03,1.72354E+03,578.284,79.7762,543.816E-03,426.608E-03
143,353.254E-03,1.73255E+03,589.167,83.6223,547.966E-03,419.644E-03
144,360.313E-03,1.74167E+03,600.326,87.5754,552.215E-03,412.498E-03
145,367.547E-03,1.75092E+03,611.784,91.7364,556.616E-03,405.239E-03
146,374.954E-03,1.76029E+03,623.442,96.066,561.12E-03,397.955E-03
147,382.542E-03,1.76981E+03,635.372,100.559,565.742E-03,390.556E-03
148,390.322E-03,1.77948E+03,647.587,105.234,570.493E-03,383.049E-03
149,398.296E-03,1.78924E+03,660.097,110.064,575.37E-03,375.374E-03
150,406.469E-03,1.79917E+03,672.801,115.122,580.369E-03,367.746E-03
151,414.851E-03,1.80928E+03,685.796,120.403,585.514E-03,360.048E-03
152,423.448E-03,1.81953E+03,699.075,125.863,590.786E-03,352.233E-03
153,432.267E-03,1.82989E+03,712.563,131.477,596.151E-03,344.362E-03
154,441.313E-03,1.84043E+03,726.35,137.32,601.667E-03,336.413E-03
155,450.601E-03,1.85099E+03,740.38,143.212,607.242E-03,328.242E-03
156,460.138E-03,1.86184E+03,754.667,149.484,613.015E-03,320.219E-03
157,469.929E-03,1.87284E+03,769.176,155.952,618.902E-03,312.17E-03
158,479.988E-03,1.88396E+03,783.896,162.611,624.896E-03,304.101E-03
159,490.327E-03,1.89527E+03,798.963,169.478,631.04E-03,295.874E-03
160,500.956E-03,1.90672E+03,814.177,176.576,637.29E-03,287.749E-03
161,511.878E-03,1.91828E+03,829.526,183.836,643.615E-03,279.658E-03
162,523.052E-03,1.92998E+03,845.066,191.317,650.055E-03,271.601E-03
163,534.463E-03,1.94177E+03,860.762,198.947,656.573E-03,263.53E-03
164,546.121E-03,1.95366E+03,876.556,206.769,663.17E-03,255.566E-03
165,558.028E-03,1.96555E+03,892.397,214.661,669.786E-03,247.625E-03
166,570.187E-03,1.97764E+03,908.362,222.842,676.528E-03,239.872E-03
167,583.552E-03,1.99062E+03,925.545,231.705,683.786E-03,231.582E-03
168,597.322E-03,2.00376E+03,942.901,240.786,691.144E-03,223.354E-03
169,611.399E-03,2.01693E+03,960.192,249.99,698.512E-03,215.34E-03
170,625.792E-03,2.03021E+03,977.55,259.392,705.953E-03,207.469E-03
171,640.518E-03,2.04367E+03,995.003,269.052,713.496E-03,199.789E-03
172,655.586E-03,2.05719E+03,1.01246E+03,278.854,721.075E-03,192.263E-03
173,670.996E-03,2.07078E+03,1.02982E+03,288.8,728.665E-03,185.01E-03
174,686.755E-03,2.08437E+03,1.04716E+03,298.825,736.258E-03,177.881E-03
175,704.341E-03,2.09933E+03,1.06601E+03,309.993,744.596E-03,170.427E-03
176,722.4E-03,2.11446E+03,1.08491E+03,321.393,753.01E-03,163.2E-03
177,740.913E-03,2.12985E+03,1.10383E+03,333.138,761.542E-03,156.345E-03
178,759.871E-03,2.14548E+03,1.12273E+03,345.213,770.18E-03,149.887E-03
179,779.296E-03,2.16132E+03,1.14166E+03,357.574,778.912E-03,143.738E-03
180,799.18E-03,2.17728E+03,1.16051E+03,370.128,787.683E-03,137.885E-03
181,820.01E-03,2.19365E+03,1.17961E+03,383.082,796.63E-03,132.25E-03
182,842.976E-03,2.2113E+03,1.20003E+03,397.126,806.242E-03,126.45E-03
183,866.566E-03,2.22909E+03,1.22031E+03,411.381,815.879E-03,121.058E-03
184,890.79E-03,2.24711E+03,1.24057E+03,425.919,825.595E-03,116.022E-03
185,915.673E-03,2.26561E+03,1.26097E+03,441.016,835.545E-03,111.457E-03
186,941.152E-03,2.28474E+03,1.28166E+03,456.829,845.825E-03,107.386E-03
187,968.119E-03,2.30522E+03,1.30348E+03,473.931,856.827E-03,103.545E-03
188,997.462E-03,2.3279E+03,1.32719E+03,493.118,869.018E-03,100.023E-03
189,1.02686,2.35101E+03,1.35115E+03,512.863,881.474E-03,96.8196E-03
190,1.05626,2.37415E+03,1.37491E+03,532.78,893.946E-03,93.9859E-03
191,1.08563,2.3965E+03,1.39777E+03,552.008,905.924E-03,91.3585E-03
192,1.11432,2.4184E+03,1.42011E+03,570.95,917.677E-03,88.9308E-03
193,1.1485,2.18648E+03,1.394E+03,637.628,1.04813,25.3238E-03
194,0.,0.,0.,0.,1.41692,970.376E-03
195,0.,0.,0.,0.,216.575E-03,349.217E-03
196,0.,0.,0.,0.,124.031E-03,293.84E-03
197,0.,0.,0.,0.,57.7211E-03,297.081E-03
198,0.,0.,0.,0.,9.32623E-03,277.428E-03
199,0.,0.,0.,0.,-29.6198E-03,271.391E-03
200,0.,0.,0.,0.,-73.0441E-03,257.733E-03
201,0.,0.,0.,0.,723.227E-03,
202,0.,0.,0.,0.,-144.904E-03,259.448E-03
203,0.,0.,0.,0.,-168.294E-03,270.117E-03
204,0.,0.,0.,0.,-209.075E-03,261.335E-03
205,0.,0.,0.,0.,-234.491E-03,263.17E-03
206,0.,0.,0.,0.,2.13841,321.301E-03
207,0.,0.,0.,0.,2.1659,314.015E-03
208,0.,0.,0.,0.,2.19322,280.969E-03
209,0.,0.,0.,0.,2.24938,317.273E-03
210,0.,0.,0.,0.,2.27096,299.676E-03
211,0.,0.,0.,0.,-506.362E-03,242.052E-03
212,0.,0.,0.,0.,-552.026E-03,224.195E-03
213,0.,0.,0.,0.,2.34218,275.831E-03
214,0.,0.,0.,0.,-654.44E-03,213.521E-03
215,0.,0.,0.,0.,2.38747,258.195E-03
216,0.,0.,0.,0.,-752.878E-03,207.774E-03
217,0.,0.,0.,0.,2.42986,267.404E-03
218,0.,0.,0.,0.,-854.293E-03,193.299E-03
219,0.,0.,0.,0.,2.46228,233.967E-03
220,0.,0.,0.,0.,2.47667,229.792E-03
221,0.,0.,0.,0.,2.49038,224.818E-03
222,0.,0.,0.,0.,2.50682,216.586E-03
223,0.,0.,0.,0.,-1.11749,165.023E-03
224,0.,0.,0.,0.,2.52529,192.415E-03
225,0.,0.,0.,0.,-1.21946,140.346E-03
226,0.,0.,0.,0.,2.53296,157.278E-03
227,0.,0.,0.,0.,2.53367,140.596E-03
228,0.,0.,0.,0.,2.5341,122.787E-03
229,0.,0.,0.,0.,-1.41436,75.7908E-03
230,0.,0.,0.,0.,2.53807,91.3966E-03
231,0.,0.,0.,0.,2.53558,60.9274E-03
232,0.,0.,0.,0.,-1.53936,51.6536E-03
233,0.,0.,0.,0.,2.53345,52.8601E-03
234,0.,0.,0.,0.,-1.61406,32.3526E-03
235,0.,0.,0.,0.,2.51162,21.4136E-03
236,0.,0.,0.,0.,2.47566,
237,0.,0.,0.,0.,1.06161,45.8836E-03
238,0.,0.,0.,0.,2.46191,30.0836E-03
239,0.,0.,0.,0.,2.452,31.9985E-03
240,0.,0.,0.,0.,2.4427,19.9971E-03
241,0.,0.,0.,0.,-1.89362,
242,0.,0.,0.,0.,2.42324,47.5844E-03
243,0.,0.,0.,0.,2.42387,46.127E-03
244,0.,0.,0.,0.,2.41838,33.3846E-03
245,0.,0.,0.,0.,-2.07798,
246,0.,0.,0.,0.,2.38072,
247,0.,0.,0.,0.,-2.15182,
248,0.,0.,0.,0.,2.3549,
249,0.,0.,0.,0.,2.33866,51.6876E-03
250,0.,0.,0.,0.,2.32485,42.8512E-03
251,0.,0.,0.,0.,2.31678,7.45559E-03
252,0.,0.,0.,0.,2.30178,
253,0.,0.,0.,0.,2.28825,4.72778E-03
254,0.,0.,0.,0.,2.26425,4.1557E-03
255,0.,0.,0.,0.,2.24342,
256,0.,0.,0.,0.,2.21602,
257,0.,0.,0.,0.,2.17183,
258,0.,0.,0.,0.,2.14633,
259,0.,0.,0.,0.,-1.93791,79.4668E-03
260,0.,0.,0.,0.,2.0947,
261,0.,0.,0.,0.,0.,0.
262,0.,0.,0.,0.,2.02613,
263,0.,0.,0.,0.,1.99396,
264,0.,0.,0.,0.,1.95322,
265,0.,0.,0.,0.,837.386E-03,34.4096E-03
266,0.,0.,0.,0.,0.,0.
267,0.,0.,0.,0.,0.,0.
268,0.,0.,0.,0.,1.85896,565.818E-03
269,0.,0.,0.,0.,1.76563,
270,0.,0.,0.,0.,1.72298,
271,0.,0.,0.,0.,1.53413,14.8213E-03
272,0.,0.,0.,0.,0.,0.
273,0.,0.,0.,0.,1.62449,
274,0.,0.,0.,0.,756.061E-03,8.79842E-03
275,0.,0.,0.,0.,697.933E-03,
276,0.,0.,0.,0.,1.50323,1.74034E-03
277,0.,0.,0.,0.,698.119E-03,
278,0.,0.,0.,0.,1.48207,
279,0.,0.,0.,0.,0.,0.
280,0.,0.,0.,0.,705.691E-03,26.9192E-03
281,0.,0.,0.,0.,1.40808,
282,0.,0.,0.,0.,701.426E-03,52.7592E-03
283,0.,0.,0.,0.,1.37927,
284,0.,0.,0.,0.,1.36539,
285,0.,0.,0.,0.,0.,0.
286,0.,0.,0.,0.,1.31995,
287,0.,0.,0.,0.,1.45488,298.164E-03
288,0.,0.,0.,0.,1.44887,360.085E-03
289,0.,0.,0.,0.,-1.59101,762.069E-03
290,0.,0.,0.,0.,0.,0.
291,0.,0.,0.,0.,-1.54678,744.189E-03
292,0.,0.,0.,0.,1.45403,570.785E-03
293,0.,0.,0.,0.,1.29891,
294,0.,0.,0.,0.,1.29078,
295,0.,0.,0.,0.,0.,0.
296,0.,0.,0.,0.,0.,0.
297,0.,0.,0.,0.,586.206E-03,25.0663E-03
298,0.,0.,0.,0.,0.,0.
299,0.,0.,0.,0.,-1.44852,851.861E-03
300,0.,0.,0.,0.,0.,0.
301,0.,0.,0.,0.,0.,0.
302,0.,0.,0.,0.,1.22885,1.84059E-03
