,Unnamed: 1,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 9,Unnamed: 10
218,1.81795,2.68007E+03,1.69189E+03,776.397,1.04068,42.0478E-03
219,1.84013,2.67226E+03,1.68574E+03,766.921,1.03508,39.1219E-03
220,1.86173,2.66389E+03,1.67819E+03,757.085,1.0291,37.2982E-03
221,1.88221,2.65551E+03,1.67018E+03,747.39,1.02314,36.0732E-03
222,1.90266,2.64796E+03,1.6626E+03,738.605,1.01767,35.372E-03
223,1.92155,2.62417E+03,1.64762E+03,712.249,1.00329,23.5594E-03
224,1.94374,2.63183E+03,1.64484E+03,720.306,1.006,35.9386E-03
225,1.96516,2.62795E+03,1.64041E+03,715.266,1.00271,35.8913E-03
226,1.98625,2.62194E+03,1.63402E+03,708.097,998.165E-03,35.6511E-03
227,2.00689,2.61306E+03,1.62815E+03,697.508,992.225E-03,31.1949E-03
228,2.02744,2.61091E+03,1.62301E+03,694.7,989.829E-03,34.2546E-03
229,2.04738,2.60605E+03,1.6174E+03,688.845,986.035E-03,34.5426E-03
230,2.06637,2.59978E+03,1.6113E+03,681.476,981.518E-03,33.7042E-03
231,2.08474,2.59423E+03,1.60562E+03,674.929,977.449E-03,33.2622E-03
232,2.10209,2.58648E+03,1.59899E+03,666.026,972.213E-03,31.3031E-03
233,2.11922,2.5782E+03,1.59181E+03,656.614,966.674E-03,29.3755E-03
234,2.13629,2.56698E+03,1.58313E+03,644.019,959.507E-03,25.6496E-03
235,2.15316,2.55388E+03,1.57191E+03,629.676,951.173E-03,22.7664E-03
236,2.16956,2.54079E+03,1.55982E+03,615.532,942.8E-03,21.0065E-03
237,2.18536,2.52861E+03,1.54793E+03,602.461,934.946E-03,20.1576E-03
238,2.2004,2.51648E+03,1.536E+03,589.491,927.147E-03,19.4426E-03
239,2.21487,2.50531E+03,1.52493E+03,577.538,919.948E-03,18.8641E-03
240,2.22863,2.49517E+03,1.51469E+03,566.695,913.382E-03,18.5704E-03
241,2.24256,2.49255E+03,1.50989E+03,563.733,911.136E-03,20.8648E-03
242,2.26564,2.50668E+03,1.51925E+03,577.519,918.381E-03,26.125E-03
243,2.28581,2.52407E+03,1.53097E+03,594.924,927.618E-03,32.6101E-03
244,2.30363,2.54482E+03,1.54892E+03,615.3,939.196E-03,35.585E-03
245,2.32072,2.55896E+03,1.56334E+03,628.533,947.092E-03,34.7322E-03
246,2.33778,2.57234E+03,1.57624E+03,641.152,954.472E-03,34.8189E-03
247,2.35485,2.58135E+03,1.58567E+03,649.234,959.305E-03,33.7846E-03
248,2.37204,2.60133E+03,1.60349E+03,668.79,970.496E-03,36.0066E-03
249,2.38862,2.62391E+03,1.62727E+03,690.328,983.505E-03,34.0407E-03
250,2.4047,2.63946E+03,1.64405E+03,704.865,992.328E-03,32.0206E-03
251,2.42037,2.64841E+03,1.6547E+03,712.73,997.256E-03,29.4483E-03
252,2.4357,2.65334E+03,1.66067E+03,716.715,999.742E-03,27.6762E-03
253,2.45056,2.64836E+03,1.66015E+03,710.188,996.593E-03,21.7068E-03
254,2.46504,2.63977E+03,1.65604E+03,700.182,992.734E-03,12.0041E-03
255,2.47922,2.62253E+03,1.64378E+03,681.237,980.94E-03,9.14282E-03
256,2.49365,2.61432E+03,1.64227E+03,671.915,0.,0.
257,2.50698,2.64991E+03,1.66562E+03,708.444,995.983E-03,15.8474E-03
258,2.51983,2.67999E+03,1.69201E+03,738.541,1.01313,19.8137E-03
259,2.5322,2.69764E+03,1.70863E+03,755.815,1.02315,20.7995E-03
260,2.54452,2.71617E+03,1.7298E+03,777.081,1.03077,19.1088E-03
261,2.55629,2.72257E+03,1.73015E+03,780.981,1.02255,49.1846E-03
262,2.5677,2.72734E+03,1.73431E+03,784.608,1.03932,24.5364E-03
263,2.57913,2.7291E+03,1.73716E+03,785.805,1.02476,38.0931E-03
264,2.59028,2.72369E+03,1.73002E+03,783.151,0.,0.
265,2.60123,2.71848E+03,1.71923E+03,775.793,0.,0.
266,2.61166,2.70576E+03,1.71409E+03,760.777,1.02515,21.6148E-03
267,2.62214,2.6912E+03,1.69962E+03,746.815,0.,0.
268,2.63256,2.67665E+03,1.68261E+03,731.563,0.,0.
269,2.64267,2.65202E+03,1.6605E+03,705.639,994.767E-03,18.118E-03
270,2.65268,2.62894E+03,1.63921E+03,681.738,978.391E-03,18.0395E-03
271,2.66266,2.60259E+03,1.61395E+03,654.73,962.535E-03,16.4025E-03
272,2.67253,2.5749E+03,1.58568E+03,626.714,945.782E-03,16.8355E-03
273,2.68243,2.54645E+03,1.55667E+03,597.977,924.344E-03,40.6172E-03
274,2.69187,2.51672E+03,1.52509E+03,568.165,910.565E-03,19.3421E-03
275,2.70109,2.48174E+03,1.49093E+03,532.624,889.636E-03,18.0518E-03
276,2.71015,2.44222E+03,1.45306E+03,492.403,866.111E-03,15.837E-03
277,2.71915,2.39835E+03,1.40836E+03,448.284,839.809E-03,16.5469E-03
278,2.72806,2.35378E+03,1.36581E+03,402.952,813.36E-03,13.8661E-03
279,2.73686,2.30612E+03,1.31817E+03,354.899,784.92E-03,13.5887E-03
280,2.74553,2.25476E+03,1.2661E+03,303.286,754.236E-03,14.1105E-03
281,2.75408,2.19844E+03,1.21342E+03,246.031,723.223E-03,11.9092E-03
282,2.76258,2.14328E+03,1.15823E+03,190.394,688.22E-03,9.27258E-03
283,2.77089,2.09099E+03,1.10286E+03,138.341,658.832E-03,12.9551E-03
284,2.77886,2.07997E+03,1.07801E+03,129.778,648.807E-03,29.8725E-03
285,2.78672,2.07621E+03,1.06968E+03,126.679,645.995E-03,35.6488E-03
286,2.7944,2.06606E+03,1.05727E+03,116.875,639.266E-03,37.6808E-03
287,2.80194,2.051E+03,1.04393E+03,100.931,630.677E-03,36.0361E-03
288,2.8095,2.0385E+03,1.0335E+03,87.683,623.317E-03,33.3394E-03
289,2.81688,2.02456E+03,1.01825E+03,73.678,519.449E-03,37.4608E-03
290,2.82413,2.00784E+03,1.00302E+03,56.3339,490.842E-03,33.785E-03
291,2.83125,1.99252E+03,987.191,40.8921,591.901E-03,31.7007E-03
292,2.83829,1.97586E+03,969.763,24.0226,585.518E-03,33.8655E-03
293,2.8453,1.95749E+03,950.299,5.60344,574.405E-03,35.0831E-03
294,2.85217,1.93561E+03,927.693,-16.3857,561.264E-03,35.9671E-03
295,2.85899,1.91284E+03,904.857,-39.4485,547.644E-03,35.7652E-03
296,2.86577,1.89061E+03,882.894,-61.9894,534.406E-03,35.3758E-03
297,2.87239,1.86445E+03,858.38,-88.8019,514.455E-03,33.558E-03
298,2.879,1.83628E+03,829.85,-117.156,502.166E-03,33.385E-03
299,2.88557,1.80624E+03,800.08,-147.527,484.32E-03,32.8598E-03
300,2.89203,1.77429E+03,767.549,-179.602,465.269E-03,33.5451E-03
301,2.89847,1.74083E+03,733.855,-213.294,445.352E-03,33.5934E-03
302,2.90482,1.70527E+03,697.914,-249.032,424.193E-03,33.9E-03
