0.000719102,5.699501
0.000640811,23.417772
0.000424873,37.372214
0.000415691,52.75985
0.000394123,63.196414
0.000236677,75.863242
0.000311656,87.511175
0.000337073,97.959111
0.000289469,100.834534
0.000161622,117.201891
4.33E-05,122.461396
0.000310698,132.194157
0.000103985,142.88622
0.000235299,155.036849
9.60E-05,168.122341
0.000164077,178.207417
0.000215177,195.462998
1.05E-05,210.568983
0.000150217,224.388138
4.87E-05,240.01569
0.000239832,250.228963
0.000171231,264.875327
2.88E-05,281.415073
0.000138978,294.962551
8.69E-05,308.663102
7.53E-05,328.52426
0.0001122,336.573331
0.0002217,354.222398
0.000170273,368.637841
0.000144904,386.913815
0.00014156,389.956513
0.000187335,407.586201
8.70E-05,420.8166
0.000159734,436.544719
7.29E-05,455.616538
0.000149699,463.551983
0.000136938,480.058338
0.000138498,496.466696
0.000154492,508.064276
0.000124361,527.802678
2.34E-05,537.244577
0.000189423,551.871433
0.000126733,566.780088
0.000217407,577.541015
0.00027574,593.366502
0.00025939,606.771757
0.000295206,616.660375
0.00030533,633.503106
0.000410616,641.54752
0.00057216,654.664871
0.000804019,658.18746
0.000618698,674.973201
0.000920346,683.033812
0.000943071,691.25844
0.001100734,699.149738
0.001199923,704.598405
0.001452096,709.970158
0.001620874,726.061348
0.001731859,733.906114
0.001909301,738.453585
0.002053521,744.438839
0.002292763,755.893181
0.002589271,759.73706
0.002754541,767.679031
0.002979065,773.428431
0.003317644,780.330822
0.00348697,785.219059
0.00377182,790.964964
0.003978279,800.355626
0.004301243,799.227436
0.004719561,804.637624
0.004973006,811.920225
0.00529948,819.14115
0.00559811,824.804732
0.005900798,828.844184
0.006281494,832.389674
0.006656617,836.824597
0.007003405,842.380725
0.007368623,847.557013
0.007756434,849.438486
0.008151859,854.840831
0.008580579,855.346933
0.009012147,857.729683
0.009418537,861.223106
0.009829874,865.992169
0.010244205,871.093241
0.010758178,873.984187
0.011254778,876.375048
0.011669692,879.587799
0.012055668,879.788358
0.012535583,886.392608
0.012908464,888.465038
0.013492961,891.102377
0.014037086,892.813477
0.014535476,894.150987
0.014967923,897.037705
0.015612712,900.645091
0.016085388,903.629163
0.016473944,908.976994
0.017045896,914.436201
0.017522938,913.802458
0.018091692,918.805083
0.018593525,920.459321
0.019024337,924.824795
0.019631308,925.828341
0.02024021,930.349766
0.02074341,933.44157
0.021280885,937.150841
0.021883504,940.155451
0.022337273,944.051826
0.022922619,946.875715
0.023427731,949.60896
0.024032663,953.263343
0.024574851,955.466612
0.025152406,962.872253
0.02572409,963.90285
0.026295787,966.644883
0.026865609,968.481384
0.027421324,973.196423
0.027969907,975.469634
0.02862561,976.231389
0.029240261,981.042768
0.029859313,982.900178
0.030459733,987.435395
0.031179732,987.129657
0.031745541,994.607603
0.032196847,1001.361374
0.032950367,1000.225782
0.033578119,1003.041231
0.034181826,1007.28208
0.034809591,1011.263197
0.035491401,1012.542768
0.036194465,1016.790078
0.036851027,1018.684098
0.037519695,1022.264704
0.037980001,1031.806957
0.038704679,1032.369875
0.03953751,1032.332443
0.040201537,1032.300513
0.040893159,1035.725621
0.04151869,1041.156883
0.042272748,1042.436165
0.042941421,1047.043113
0.043735304,1046.088037
0.044275885,1053.487025
0.044883729,1057.533235
0.045833991,1058.584292
0.046504747,1060.935998
0.047303506,1064.433549
0.048094471,1068.240376
0.048703603,1072.151352
0.049568966,1074.857868
0.050213456,1077.019338
0.050994839,1081.34107
0.051793179,1083.675167
0.052586211,1088.236996
0.053324789,1090.039862
0.054161575,1092.735615
0.054966275,1096.222103
0.055740397,1098.750808
0.056582039,1101.259062
0.057424859,1103.86227
0.058254282,1106.85485
0.059069184,1111.337923
0.059869793,1112.69872
0.0606324,1117.691334
0.061462544,1121.643113
0.062299826,1122.505641
0.063231233,1125.100884
0.064136351,1127.137016
0.064934074,1128.30676
0.065718553,1129.323715
0.066560496,1131.85129
0.067386021,1138.252917
0.06826306,1142.096536
0.069195056,1143.212315
0.070102956,1144.294262
0.071007642,1149.346349
0.071887754,1152.510052
0.07272958,1155.117954
0.073704576,1156.13454
0.074670462,1160.05148
0.075572907,1161.558326
0.076471595,1166.288295
0.077456869,1170.169028
0.078456028,1169.655867
0.079491293,1172.661419
0.080362797,1174.314331
0.081421501,1178.501356
0.082321685,1180.381734
0.083368506,1181.027434
0.084286663,1183.075231
0.085413246,1186.118969
0.086354723,1188.805906
0.08732502,1190.935898
0.088364193,1196.095263
0.089435679,1194.844648
0.090297109,1203.16751
0.091424056,1199.189745
0.092598131,1211.370916
0.093490979,1212.63513
0.094744466,1211.785129
0.095804944,1213.664896
0.096987828,1216.714341
0.098111349,1217.34976
0.099114311,1223.067936
0.100123904,1222.096524
0.101318764,1222.367575
0.102303354,1227.0284
0.103473993,1230.662611
0.104599256,1233.10352
0.105694148,1229.029966
0.106977797,1232.79562
0.108050055,1235.714535
0.109257312,1236.82777
0.110426611,1240.434014
0.111600904,1243.283024
0.112843395,1246.327081
0.114023767,1252.336452
0.115197839,1254.395841
0.116470176,1255.822216
0.117710171,1258.983704
0.119015189,1257.64316
0.120199725,1259.304483
0.121524581,1260.852926
0.1227606,1263.969111
0.124112488,1267.822676
0.125369847,1269.167656
0.126687703,1273.341195
0.127976511,1275.946662
0.129242449,1277.671459
0.130555572,1278.43373
0.131848637,1283.038189
0.133192891,1285.739593
0.134516169,1289.675374
0.135993223,1295.356442
0.137354984,1300.784071
0.138494318,1308.216297
0.13998094,1298.445879
0.141455126,1291.83685
0.143061842,1294.640404
0.144344785,1297.537625
0.145808204,1299.425957
0.147303614,1301.206175
0.148702772,1306.026498
0.150197548,1302.559685
0.151765575,1310.154409
0.153332227,1316.258357
0.154961603,1312.341683
0.156377119,1312.795753
0.158058606,1317.289895
0.159542811,1320.155811
0.161353581,1316.547122
0.16289493,1323.684801
0.164535592,1329.785137
0.166300577,1329.955005
0.16742711,1325.207397
0.169527578,1319.127282
0.170981579,1322.447224
0.172273775,1325.534906
0.174181837,1334.202886
0.175748299,1334.554398
0.177435797,1339.677623
0.179161187,1349.255843
0.180851659,1337.601643
0.18249533,1337.321986
0.183957124,1343.768386
0.185695575,1345.430064
0.187375335,1343.962419
0.188763298,1349.991662
0.19039852,1354.991571
0.192324114,1349.897909
0.193958958,1367.508366
0.196006501,1368.592997
0.197844799,1363.084068
0.199700322,1364.184496
0.201390356,1361.973308
0.203109593,1371.706489
0.204520098,1377.743035
0.206793966,1375.834893
0.208714304,1370.95635
0.210338331,1372.159085
0.212399299,1369.819023
0.213786873,1377.669833
0.215818165,1370.344578
0.217415226,1378.900134
0.219295864,1382.041453
0.221298189,1380.575729
0.223389381,1355.486968
0.22586271,1355.068075
0.227469717,1377.33554
0.229009864,1377.517502
0.231444683,1370.256947
0.233395052,1391.65463
0.235645228,1392.302318
0.237678139,1394.813934
0.239422812,1395.858037
0.241324434,1405.24238
0.243731127,1395.925345
0.245748395,1403.734841
0.247832647,1402.874471
0.249447351,1404.194852
0.251067538,1391.227365
0.253893707,1391.756048
0.256189643,1406.520389
0.25817372,1408.741638
0.260327165,1411.224147
0.262148594,1412.210302
0.264343815,1414.367746
0.267089617,1406.22426
0.269016437,1398.043638
0.271725765,1401.084827
0.27370173,1415.231378
0.276126251,1415.770343
0.278130192,1430.550385
0.280165872,1424.686549
0.282531282,1424.104896
0.284963066,1422.068945
0.287271083,1418.838598
0.28977391,1411.865565
0.292446164,1404.256847
0.294679796,1430.323572
0.29720971,1438.327379
0.29938827,1442.603676
0.3012504,1443.962934
0.304058049,1446.838762
0.306747558,1448.501881
0.308927805,1443.095082
0.311715256,1450.58281
0.314449988,1451.727854
0.317193825,1454.071699
0.319377619,1453.359415
0.321915464,1454.547951
0.324392886,1462.387829
0.327217697,1474.951142
0.329124178,1459.424429
0.333010357,1428.613788
0.335519477,1466.772664
0.338243516,1458.395212
0.341191344,1451.929762
0.343970955,1454.590303
0.346578898,1458.546621
0.348804842,1458.12159
0.351446902,1431.395884
0.355348875,1428.638465
0.358372445,1465.384287
0.360914675,1459.088896
0.364193123,1452.411531
0.366525722,1467.416783
0.369899823,1463.288103
0.372789405,1472.143678
0.375601227,1477.61932
0.380926603,1057.978906
